epoch,train_loss,val_loss,val_mse,val_mae,val_rmse,val_r2,val_corr,val_nrmse,val_mape_score,val_acc_like_0.1,val_acc_like_0.2,val_acc_like_0.3,val_acc_like_0.4,val_acc_like_0.5,lr
15,0.22180366469547153,0.2236560396850109,9693725.0,2366.32861328125,3113.474746966803,0.7768288254737854,0.881436579949289,0.9536944137889174,0.20237803493783743,0.20296875,0.38134375,0.52609375,0.646125,0.74078125,0.001
16,0.22282397048547864,0.2232648003846407,9677062.0,2364.552978515625,3110.797646906658,0.7772124409675598,0.8816895683129581,0.9537342293319057,0.20093492642645075,0.20265625,0.38090625,0.527,0.64565625,0.7411875,0.001
17,0.2213618354871869,0.2278987504541874,9878181.0,2396.078369140625,3142.9573652851227,0.7725822329521179,0.8817496564385194,0.953255929447396,0.1919776373705492,0.198125,0.37340625,0.52025,0.6425625,0.7353125,0.001
18,0.2254568813368678,0.22461410984396935,9735604.0,2374.534423828125,3120.1929427520986,0.7758646607398987,0.8818381529766753,0.9535944964877021,0.1946809807311361,0.19846875,0.37996875,0.52478125,0.6450625,0.74075,0.001
19,0.22177624283358455,0.22685420885682106,9831440.0,2378.695068359375,3135.512717244183,0.773658275604248,0.8820556006864317,0.9533666510108217,0.22132490875098743,0.20175,0.379875,0.52734375,0.64603125,0.73903125,0.001
20,0.22121002851054072,0.2233206294476986,9679607.0,2365.06787109375,3111.206679087714,0.7771538496017456,0.8820158057891725,0.9537281459439028,0.19887879183015447,0.20278125,0.381625,0.5275,0.64721875,0.74225,0.001
21,0.21911103976890445,0.22197723761200905,9621443.0,2356.770263671875,3101.845096067823,0.7784929275512695,0.8823816744013852,0.9538673773894194,0.20517917070672545,0.20190625,0.383125,0.5283125,0.64690625,0.74315625,0.001
22,0.21902697626501322,0.22176321037113667,9612587.0,2355.6083984375,3100.417229986958,0.7786967754364014,0.882577351549877,0.9538886135263015,0.20646940799508368,0.20346875,0.38309375,0.52878125,0.64715625,0.74271875,0.001
23,0.21849889727309346,0.23540272004902363,10201557.0,2421.068603515625,3193.9876330380494,0.7651373744010925,0.882276601913211,0.9524969746927092,0.22805345742370034,0.19715625,0.37259375,0.52075,0.63853125,0.73275,0.001
24,0.22082698997110128,0.22139667719602585,9596498.0,2352.724609375,3097.821492597661,0.7790671586990356,0.8827174099818285,0.9539272189916512,0.20783318735522352,0.20271875,0.3819375,0.53046875,0.64909375,0.74365625,0.001
25,0.2183182379230857,0.22278128005564213,9656972.0,2362.717041015625,3107.566893889816,0.7776749134063721,0.8828136603082962,0.9537822791554971,0.1985621431265126,0.2016875,0.3810625,0.52771875,0.64709375,0.74278125,0.001
26,0.21791471680626273,0.22084308229386806,9572862.0,2349.8525390625,3094.0042016778193,0.779611349105835,0.8829682675004972,0.9539839921817835,0.20926180291471483,0.20190625,0.3835625,0.53103125,0.65059375,0.744375,0.001
27,0.21755171427503228,0.22133579850196838,9593897.0,2353.193115234375,3097.4016529988485,0.7791270613670349,0.8829891228726806,0.9539334631144779,0.2001873243357069,0.20453125,0.38453125,0.52946875,0.64928125,0.7431875,0.001
28,0.21694725845009089,0.2207381557673216,9568006.0,2347.984619140625,3093.219358532466,0.7797231674194336,0.8831768664371906,0.9539956648706225,0.21598445107055433,0.20228125,0.384875,0.53096875,0.65175,0.7451875,0.001
29,0.2178954421542585,0.22025742009282112,9547494.0,2345.857421875,3089.9019401916303,0.7801953554153442,0.8832998261008725,0.9540450036362988,0.2055314934093317,0.20390625,0.38421875,0.53046875,0.65015625,0.7445625,0.001
30,0.2163788452744484,0.22320707887411118,9674832.0,2359.630859375,3110.439197283882,0.7772637605667114,0.8832725705552151,0.9537395604237753,0.22110972483850644,0.2035,0.381125,0.53028125,0.6485,0.742,0.001
31,0.21750939218327403,0.21983903273940086,9529868.0,2343.279296875,3087.048428515497,0.7806011438369751,0.8835239129527913,0.954087442885582,0.207420168433344,0.20515625,0.38421875,0.5315,0.65096875,0.74671875,0.001
32,0.21621335204690695,0.22059711068868637,9562345.0,2349.177734375,3092.304157097099,0.7798534631729126,0.8835415410574532,0.9540092763312605,0.2024366411756884,0.20365625,0.3846875,0.52990625,0.65021875,0.74475,0.001
33,0.2150763552635908,0.2198814768344164,9531503.0,2344.144287109375,3087.3132332175173,0.7805635333061218,0.8835554912095727,0.9540835045408209,0.20689138092009776,0.20434375,0.38334375,0.53134375,0.6515625,0.745375,0.001
34,0.21594751020893455,0.22138095274567604,9595558.0,2349.271240234375,3097.6697693588967,0.7790888547897339,0.8836037566177084,0.9539294755166222,0.21982700019947565,0.20396875,0.3843125,0.530625,0.65221875,0.74425,0.001
35,0.21531503275036812,0.2196833249181509,9522766.0,2342.115966796875,3085.897924429776,0.7807646989822388,0.8836946149320629,0.9541045539176145,0.2156077600830703,0.20425,0.384625,0.5315625,0.653,0.7463125,0.001
36,0.21557950507849455,0.21972274221479893,9524299.0,2343.504150390625,3086.1463024296177,0.7807294130325317,0.8837121346908542,0.9541008598812663,0.2090887491985263,0.2046875,0.3853125,0.53171875,0.65215625,0.74509375,0.001
37,0.21507948031648993,0.21968473307788372,9523262.0,2341.015869140625,3085.978288970938,0.7807532548904419,0.8837468543732484,0.9541033586847986,0.21708080601840601,0.20446875,0.3845,0.53253125,0.652375,0.74584375,0.001
38,0.21482060896232724,0.2199551034718752,9534945.0,2342.298828125,3087.8706255282136,0.7804842591285706,0.8837830892909734,0.9540752146461553,0.214316872582116,0.20628125,0.3834375,0.533875,0.65303125,0.7465625,0.001
39,0.21525299781933427,0.2192062772810459,9502477.0,2339.657470703125,3082.6087977555635,0.7812317609786987,0.8838909853760734,0.9541534719115441,0.2117068747657336,0.20465625,0.38471875,0.53390625,0.6523125,0.74615625,0.001
40,0.21413330920040607,0.22027801536023617,9548216.0,2343.3984375,3090.0187701695277,0.7801787257194519,0.8839318894831552,0.9540432660662033,0.22953485784728217,0.20509375,0.38396875,0.5331875,0.6528125,0.7455,0.001
41,0.2153145233169198,0.22475932352244854,9742205.0,2364.933837890625,3121.2505506607445,0.7757126688957214,0.883816350312623,0.9535787670669836,0.22761526257565937,0.2024375,0.381,0.5299375,0.6481875,0.74203125,0.001
42,0.21529205003753304,0.22159943357110023,9606361.0,2356.07958984375,3099.413008942177,0.7788401246070862,0.8837962595465263,0.9539035489434619,0.20163079318420019,0.20196875,0.38234375,0.5293125,0.6495625,0.74315625,0.001
43,0.21442243875935674,0.2199988253414631,9537462.0,2345.7080078125,3088.278161047026,0.7804263234138489,0.8839058610621697,0.9540691535174699,0.20524392015073226,0.20425,0.38509375,0.53103125,0.65153125,0.7461875,0.001
44,0.2144291098229587,0.2194342203438282,9512050.0,2344.497314453125,3084.1611501346683,0.7810113430023193,0.8840076656330091,0.9541303843348773,0.21837869786378217,0.20209375,0.3845,0.53021875,0.65178125,0.74540625,0.001
45,0.21368689043447375,0.22142335213720798,9597919.0,2349.137939453125,3098.0508388339917,0.7790344953536987,0.8839922947433829,0.9539238080078529,0.23276268617306722,0.20425,0.38409375,0.5318125,0.6505625,0.74475,0.0005
46,0.21320636523887515,0.21886451728641987,9487981.0,2338.365478515625,3080.2566451515045,0.7815654873847961,0.8840896121059989,0.9541884546282964,0.21564088205432358,0.20425,0.3840625,0.53234375,0.6538125,0.74675,0.0005
47,0.21236193412914872,0.2200893759727478,9540222.0,2342.648681640625,3088.724979663939,0.7803627848625183,0.8841122285647988,0.9540625081454441,0.22748558942022443,0.2058125,0.3844375,0.53284375,0.65259375,0.74603125,0.0005
48,0.21347955660894513,0.21878617070615292,9484464.0,2337.376220703125,3079.6856982490926,0.7816464900970459,0.8841084793233739,0.9541969461155125,0.216774090582572,0.204375,0.38484375,0.53378125,0.65378125,0.74671875,0.0005
49,0.21270003635436296,0.2194754146039486,9514605.0,2342.100830078125,3084.5753354392236,0.7809525728225708,0.8840373967868322,0.9541242243063284,0.21026433685534826,0.2043125,0.3840625,0.5315625,0.65225,0.74534375,0.0005
50,0.21226780582219362,0.21879097633063793,9484643.0,2336.5,3079.7147595191345,0.7816423177719116,0.8841156458082046,0.9541965138977319,0.21725397822044284,0.20409375,0.385375,0.53409375,0.65484375,0.74634375,0.0005
51,0.21212327294051647,0.21893145143985748,9490439.0,2337.8994140625,3080.6556120410473,0.7815089225769043,0.8841351225452002,0.9541825209377415,0.21875753163213785,0.20490625,0.38471875,0.53309375,0.65365625,0.74625,0.0005
52,0.21176927676424384,0.21888059563934803,9488283.0,2338.19287109375,3080.3056666506327,0.7815585136413574,0.8841327362546335,0.9541877255492325,0.21978139676412378,0.2036875,0.38440625,0.5324375,0.6543125,0.74709375,0.0005
53,0.21280396822839975,0.21880332008004189,9485226.0,2337.697998046875,3079.809409687554,0.7816289067268372,0.8841027280373184,0.9541951061999376,0.21747938814011253,0.20475,0.3846875,0.53309375,0.654,0.74709375,0.0005
54,0.211948465090245,0.21877612173557281,9483997.0,2337.481689453125,3079.6098778903797,0.7816572189331055,0.8841436726653416,0.954198073764343,0.21608429541146779,0.20421875,0.38459375,0.53321875,0.6536875,0.7466875,0.00025
55,0.21125733386725187,0.21916363947093487,9500518.0,2338.35546875,3082.291031035194,0.7812768220901489,0.8841549754386446,0.9541581979412892,0.22294573636818057,0.20509375,0.38590625,0.5333125,0.65384375,0.74603125,0.00025
56,0.21142765134572983,0.21878205426037312,9484147.0,2337.607666015625,3079.6342315281536,0.7816537618637085,0.8841633003872393,0.9541977115614779,0.21958999749484506,0.2045,0.38446875,0.53359375,0.65428125,0.7470625,0.00025
57,0.2110203942283988,0.21955648064613342,9517320.0,2339.93798828125,3085.015397044235,0.7808900475502014,0.8841594937322736,0.954117679428902,0.22760157720693633,0.205125,0.38453125,0.53353125,0.65384375,0.746,0.00025
58,0.21176024293527007,0.21872433088719845,9481683.0,2337.0107421875,3079.234158033455,0.7817105054855347,0.8841631513317136,0.954203661710172,0.21900695325396777,0.20540625,0.38484375,0.53303125,0.65425,0.74703125,0.00025
59,0.2112356247380376,0.2192662414163351,9504807.0,2338.902099609375,3082.986701236319,0.7811781167984009,0.8841743261374335,0.9541478514894659,0.22374034089496692,0.20496875,0.38534375,0.533875,0.65371875,0.74621875,0.00025
60,0.21133565716445446,0.21913891844451427,9499949.0,2340.447265625,3082.198728180907,0.7812899351119995,0.8841153317374466,0.9541595707283276,0.2132465739265524,0.203375,0.38365625,0.532125,0.65290625,0.74559375,0.00025
61,0.21164967771619558,0.21884709410369396,9486907.0,2337.1171875,3080.082304095136,0.7815902233123779,0.8841679125522391,0.9541910475399055,0.22167679097002624,0.20478125,0.3850625,0.53365625,0.6545625,0.7468125,0.00025
62,0.21124712377786636,0.21918941475450993,9501738.0,2338.20947265625,3082.4889294205095,0.7812488079071045,0.8841920555886721,0.9541552546700289,0.22465442736930308,0.20565625,0.3851875,0.53340625,0.6543125,0.74634375,0.00025
63,0.21124739153310657,0.2188170962035656,9485916.0,2338.658447265625,3079.9214275692166,0.7816130518913269,0.884202027812685,0.9541934401984127,0.21585505678444666,0.20359375,0.3835,0.53303125,0.65384375,0.74578125,0.00025
64,0.21071149036288261,0.2189558930695057,9491923.0,2339.374755859375,3080.896460447835,0.7814747095108032,0.8841894786740718,0.9541789388863132,0.21560019045873302,0.203875,0.384125,0.53278125,0.65309375,0.74575,0.000125
65,0.21062327176332474,0.21870600059628487,9480910.0,2336.525146484375,3079.1086372520213,0.7817282676696777,0.8841980656655362,0.9542055285354518,0.22170217080063145,0.20484375,0.38546875,0.53409375,0.65453125,0.74728125,0.000125
66,0.2109896051697433,0.21866380237042904,9479191.0,2336.639892578125,3078.8294853726475,0.7817678451538086,0.8841886660153995,0.9542096802606036,0.21888346213679277,0.20528125,0.38596875,0.534125,0.65459375,0.74696875,0.000125
67,0.21149054216220975,0.21911359950900078,9498952.0,2340.465087890625,3082.0369887462416,0.7813129425048828,0.8841972195384096,0.9541619762205651,0.21323314169499824,0.2025,0.3845625,0.53221875,0.652625,0.74553125,0.000125
68,0.2105630557052791,0.21861803717911243,9477236.0,2336.2177734375,3078.511978212851,0.7818129062652588,0.8842034340320625,0.9542144024299981,0.2180089924010609,0.20471875,0.38540625,0.534125,0.65446875,0.74778125,0.000125
69,0.21066275890916586,0.2188761942088604,9488562.0,2338.383056640625,3080.35095403105,0.7815520763397217,0.8841908521113205,0.9541870520063684,0.21509624115535952,0.20465625,0.38471875,0.5326875,0.6530625,0.7455625,0.000125
70,0.21077868063002825,0.21860061213374138,9476536.0,2336.43310546875,3078.398284822807,0.7818289995193481,0.8842256903845416,0.9542160933507545,0.21851164862956135,0.20484375,0.38409375,0.5333125,0.6544375,0.74746875,0.000125
71,0.21070909453555942,0.21865598671138287,9478810.0,2336.75244140625,3078.7676105870673,0.7817766666412354,0.8841968554732792,0.954210600501958,0.21782392429707928,0.20446875,0.38515625,0.53371875,0.65471875,0.7475625,0.000125
72,0.2104929257184267,0.21886390820145607,9487643.0,2336.846923828125,3080.201779104739,0.7815732955932617,0.884204718090928,0.954189270631208,0.22265922696875629,0.20475,0.38596875,0.5335,0.6545625,0.74671875,0.000125
73,0.2105942713096738,0.21881717443466187,9485694.0,2336.951904296875,3079.885387477917,0.7816181182861328,0.8841947825622036,0.9541939762096832,0.2223306171808931,0.204375,0.38515625,0.53378125,0.6545,0.74709375,0.000125
74,0.21075536217540503,0.22002788074314594,9537799.0,2341.972412109375,3088.3327217124775,0.7804185748100281,0.8841954128197063,0.9540683420563844,0.22817148983551735,0.20615625,0.384625,0.53396875,0.6531875,0.7458125,6.25e-05
75,0.21131413942202926,0.2186277024447918,9477487.0,2336.407470703125,3078.5527443914293,0.7818070650100708,0.8842139220418651,0.9542137961293372,0.21918495444586075,0.20425,0.38578125,0.53334375,0.6545625,0.74728125,6.25e-05
76,0.20995435025542974,0.21858740225434303,9475896.0,2336.205078125,3078.2943329058057,0.7818437218666077,0.8842288720148167,0.9542176393900983,0.21905860824092654,0.20459375,0.38559375,0.533375,0.65503125,0.7475625,6.25e-05
77,0.21077249944210052,0.2188687101006508,9487836.0,2336.942138671875,3080.233108061791,0.7815688252449036,0.8842329213351114,0.9541888046869369,0.22280678054841238,0.20496875,0.3858125,0.53409375,0.6540625,0.7466875,6.25e-05
78,0.2103881435468793,0.2185999769717455,9476555.0,2336.4365234375,3078.4013708416906,0.7818285226821899,0.8842328205343379,0.9542160474535095,0.21770561658985496,0.2048125,0.38396875,0.5335625,0.6543125,0.7471875,6.25e-05
79,0.2103715199045837,0.2185671217739582,9475041.0,2335.923828125,3078.155454164068,0.7818633913993835,0.8842354273326887,0.9542197048835007,0.21901199643423766,0.20434375,0.385875,0.53371875,0.65490625,0.748125,6.25e-05
80,0.21031189803034067,0.2188229113817215,9486209.0,2338.333984375,3079.96899335042,0.7816063165664673,0.8841960164214837,0.9541927327697161,0.21564746775522528,0.20384375,0.3843125,0.53340625,0.65365625,0.74578125,6.25e-05
81,0.21052154945209622,0.21860070899128914,9476463.0,2335.99755859375,3078.386427984635,0.7818306684494019,0.8842250125441874,0.9542162696932294,0.219587951138992,0.2048125,0.385625,0.53403125,0.6545625,0.74746875,6.25e-05
82,0.21080431388691068,0.2185922134667635,9476033.0,2336.056396484375,3078.31658540833,0.7818405628204346,0.8842312852167618,0.9542173084366595,0.2197806481916885,0.20440625,0.38528125,0.5339375,0.65471875,0.74778125,3.125e-05
83,0.2104837577790022,0.21862456016242504,9477405.0,2336.2548828125,3078.5394264163647,0.7818089723587036,0.8842220486154375,0.9542139942027738,0.2198544243570563,0.204875,0.3853125,0.5339375,0.65471875,0.74721875,3.125e-05
84,0.21051171701401472,0.21862200275063515,9477448.0,2336.598388671875,3078.546410239742,0.7818080186843872,0.8842091179895591,0.9542138903348892,0.21795398033120889,0.20475,0.3844375,0.533625,0.6544375,0.747,3.125e-05
85,0.21051419945433736,0.21861490420997143,9477121.0,2336.469970703125,3078.4933003013016,0.7818155288696289,0.8842081559831746,0.9542146802198355,0.2179326785435005,0.20453125,0.38534375,0.533375,0.65503125,0.7475625,3.125e-05
86,0.21009587589651346,0.2186333630234003,9477847.0,2336.110595703125,3078.611212868556,0.781798779964447,0.8842231668977256,0.9542129265487791,0.2200464697745007,0.2045,0.38575,0.53409375,0.6543125,0.74703125,3.125e-05
87,0.21026840386912227,0.21858441270887852,9475742.0,2336.08154296875,3078.2693189518036,0.7818472385406494,0.8842278908426545,0.9542180114136082,0.21955198518921926,0.20428125,0.38546875,0.5338125,0.65459375,0.74753125,3.125e-05
88,0.2106487420387566,0.21857084706425667,9475172.0,2336.132080078125,3078.1767330678076,0.7818603515625,0.8842348869114643,0.9542193884100453,0.21906615950485234,0.20471875,0.3855625,0.5336875,0.65471875,0.7478125,1.5625e-05
89,0.2104261564090848,0.21863882429897785,9478030.0,2336.219970703125,3078.6409339187317,0.781794548034668,0.8842282806166526,0.9542124845183266,0.22062296484937682,0.2045,0.386125,0.53396875,0.65459375,0.747,1.5625e-05
90,0.20949903409928083,0.21858867816627026,9476004.0,2336.304443359375,3078.3118750380054,0.7818412184715271,0.8842226966401826,0.9542173784922973,0.21818551061904845,0.20471875,0.38475,0.53365625,0.6550625,0.74765625,1.5625e-05
91,0.2106802579946816,0.2186217401176691,9477349.0,2336.312255859375,3078.530331180773,0.7818102836608887,0.8842148857579198,0.95421412947293,0.21939639502507394,0.2046875,0.38571875,0.53396875,0.6548125,0.74715625,1.5625e-05
92,0.21013751486316323,0.21858871169388294,9475969.0,2336.157470703125,3078.306190098704,0.781842052936554,0.8842248355710326,0.9542174630423478,0.21932430212185328,0.2041875,0.3858125,0.53371875,0.65475,0.7476875,1.5625e-05
93,0.2099676146171987,0.21855834871530533,9474712.0,2335.943359375,3078.1020126045205,0.78187096118927,0.8842347636579376,0.9542204997005279,0.2187081397071411,0.20503125,0.38559375,0.53371875,0.655125,0.74815625,1.5625e-05
94,0.21046079276129603,0.21861538663506508,9477120.0,2336.62548828125,3078.4931378841825,0.7818155288696289,0.8842154623212767,0.9542146826354067,0.21815715091391286,0.20478125,0.38503125,0.533625,0.6545,0.74721875,1.5625e-05
95,0.21016430761665106,0.21860139816999435,9476580.0,2336.352783203125,3078.4054313881397,0.7818279266357422,0.8842125996830202,0.9542159870624677,0.21839089856030222,0.20478125,0.38525,0.53371875,0.65475,0.74771875,1.5625e-05
96,0.209930875338614,0.21859942376613617,9476450.0,2336.422607421875,3078.384316488115,0.7818309664726257,0.8842183905167014,0.954216301096755,0.2182908658087288,0.205125,0.38475,0.53365625,0.65471875,0.7471875,1.5625e-05
97,0.21042556688189507,0.21857711113989353,9475457.0,2336.10302734375,3078.2230263579017,0.7818537950515747,0.884227832013071,0.9542186999066496,0.21898804053794058,0.2044375,0.385625,0.53359375,0.6548125,0.74765625,1.5625e-05
98,0.21043006051331758,0.2186337448656559,9477993.0,2336.815673828125,3078.634924767794,0.7817954421043396,0.8842118855116381,0.9542125738902597,0.2175753939546229,0.204125,0.38440625,0.533875,0.6543125,0.74690625,1.5625e-05
99,0.21075914800167084,0.21857749111950397,9475456.0,2336.3173828125,3078.222863926522,0.7818538546562195,0.8842361501263116,0.9542187023224329,0.21891098270493717,0.20459375,0.3851875,0.53384375,0.65478125,0.74753125,7.8125e-06
100,0.21036739740520716,0.21864867769181728,9478445.0,2336.157958984375,3078.7083330513788,0.7817850112915039,0.8842350647629409,0.9542114821153521,0.22107331696680088,0.20490625,0.38546875,0.5339375,0.6546875,0.74728125,7.8125e-06
